latitude,longitude,rwi,error
17.2981985,-89.0002441,-0.364,0.444
18.4691886,-88.2971191,0.593,0.491
16.5414301,-88.5388184,-0.090,0.439
17.9682826,-88.5827637,0.121,0.469
17.5288204,-88.2531738,-0.086,0.403
16.5624922,-88.5607910,-0.746,0.382
17.2981985,-88.8024902,0.117,0.392
17.6544909,-88.3630371,-0.101,0.422
17.8428322,-88.6926270,-0.113,0.358
17.3191761,-89.0222168,-0.435,0.446
17.7382226,-88.4729004,-0.244,0.390
16.5414301,-88.4069824,0.730,0.479
17.1302914,-88.5607910,-0.768,0.360
17.6963617,-88.7365723,-0.616,0.368
17.5707203,-88.3630371,-0.277,0.426
17.8637468,-88.8903809,-0.102,0.342
16.0985977,-88.9562988,-0.167,0.349
17.4449916,-88.4069824,0.559,0.445
18.3649523,-88.4948730,-0.488,0.426
17.0462809,-88.5388184,-0.285,0.415
18.3858046,-88.4069824,0.714,0.484
16.0563712,-89.1320801,-0.410,0.368
17.1722825,-89.0661621,0.725,0.488
17.1092924,-88.5607910,-0.678,0.360
17.9055685,-88.9123535,0.023,0.447
17.8219152,-88.7145996,-0.522,0.353
18.3023803,-88.3410645,-0.080,0.421
17.2562360,-88.7805176,0.637,0.488
18.4691886,-88.4069824,-0.295,0.423
16.9832482,-88.3630371,-0.023,0.432
18.2397857,-88.4729004,0.128,0.499
17.0672871,-89.1540527,0.783,0.487
16.2252233,-88.8903809,-0.269,0.392
18.0727566,-88.2531738,0.046,0.346
